uid,name,pos,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988,1987,1986,1985,1984,1983,1982,1981,1980,1979,1978,1977,1976,1975,1974,1973,1972,1971,1970
HendWi00,William Henderson,FB,,,,,,,,,,,,,,,,,,12.2,38.9,58.9,51.4,56.5,30.9,46.5,54.2,65.6,72.5,52.8,7.1,,,,,,,,,,,,,,,,,,,,,,,,,
JennMi00,Michael Jennings,WR,,,,,,,,,,,,,,,,,,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JohnBe00,Bethel Johnson,WR,,,,,,,,,,,,,,,,,,10.9,14.7,35.2,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MireBr00,Brandon Miree,RB,,,,,,,,,,,,,,,,,,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MoorCl00,Clarence Moore,WR,,,,,,,,,,,,,,,,,,7.1,7.4,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WarrPa00,Paris Warren,WR,,,,,,,,,,,,,,,,,,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiesBr00,Brad Cieslak,TE,,,,,,,,,,,,,,,,,,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HankCo00,Cortez Hankton,WR,,,,,,,,,,,,,,,,,,7.3,3.0,24.6,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BiddTa00,Taye Biddle,WR,,,,,,,,,,,,,,,,,,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CruzRo00,Ronnie Cruz,RB,,,,,,,,,,,,,,,,,,4.9,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ElliDe00,Devale Ellis,WR,,,,,,,,,,,,,,,,,,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ReidGa00,Gabe Reid,TE,,,,,,,,,,,,,,,,,,5.7,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchlCo00,Cory Schlesinger,FB,,,,,,,,,,,,,,,,,,7.6,13.2,32.8,55.3,65.7,108.0,13.6,42.0,10.8,16.5,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,
ShelDa00,Daimon Shelton,FB,,,,,,,,,,,,,,,,,,7.0,22.3,19.9,,6.9,17.6,7.1,14.9,28.4,-1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
SuggLe00,Lee Suggs,RB,,,,,,,,,,,,,,,,,,3.9,7.1,114.2,39.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BronJo00,John Bronson,TE,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BrowDe02,Dee Brown,RB,,,,,,,,,,,,,,,,,,3.4,11.9,,,73.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HankKa00,Karl Hankton,WR,,,,,,,,,,,,,,,,,,4.6,,3.5,3.7,18.7,,5.8,,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MoraJo00,Johnnie Morant,WR,,,,,,,,,,,,,,,,,,6.5,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NancMa00,Martin Nance,WR,,,,,,,,,,,,,,,,,,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PassPa00,Patrick Pass,FB,,,,,,,,,,,,,,,,,,3.5,74.2,47.6,6.8,2.7,16.3,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ProeRi00,Ricky Proehl,WR,,,,,,,,,,,,,,,,,,4.5,79.8,67.6,76.4,92.1,108.8,83.6,51.4,128.5,146.3,54.4,5.4,120.6,165.9,117.7,118.2,132.6,,,,,,,,,,,,,,,,,,,,
ShelEr00,Eric Shelton,RB,,,,,,,,,,,,,,,,,,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WilsTr00,Travis Wilson,WR,,,,,,,,,,,,,,,,,,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WimbDe00,Derrick Wimbush,FB,,,,,,,,,,,,,,,,,,4.6,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FranCh00,Chris Francies,WR,,,,,,,,,,,,,,,,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GardRo00,Rod Gardner,WR,,,,,,,,,,,,,,,,,,2.7,27.6,121.2,129.3,184.2,120.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HarrKa00,Kay-Jay Harris,RB,,,,,,,,,,,,,,,,,,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KighKe00,Kelvin Kight,WR,,,,,,,,,,,,,,,,,,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WilkTe00,Terrence Wilkins,WR,,,,,,,,,,,,,,,,,,2.0,,,,9.2,54.2,91.2,117.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YounWa00,Walter Young,WR,,,,,,,,,,,,,,,,,,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AdkiJa00,James Adkisson,WR,,,,,,,,,,,,,,,,,,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AlexRi00,Rich Alexis,RB,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BuchWi01,Will Buchanon,WR,,,,,,,,,,,,,,,,,,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ChilBr00,Bam Childress,WR,,,,,,,,,,,,,,,,,,1.7,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CobbCe00,Cedric Cobbs,RB,,,,,,,,,,,,,,,,,,0.9,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HodgJa00,James Hodgins,FB,,,,,,,,,,,,,,,,,,1.9,,,25.4,9.9,10.9,1.8,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JollDo00,Doug Jolley,TE,,,,,,,,,,,,,,,,,,1.2,50.9,56.8,46.5,68.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KincKe00,Keylon Kincade,RB,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LewiDe00,Derrick Lewis,WR,,,,,,,,,,,,,,,,,,1.0,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
McNeRe00,Reggie McNeal,QB,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ParrJo00,Josh Parry,RB,,,,,,,,,,,,,,,,,,1.6,15.4,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RussCl00,Cliff Russell,WR,,,,,,,,,,,,,,,,,,2.4,,4.1,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SoweJe00,Jerald Sowell,FB,,,,,,,,,,,,,,,,,,1.1,47.6,63.5,73.3,19.0,3.3,11.4,0.5,23.3,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
WallCo00,Cooper Wallace,TE,,,,,,,,,,,,,,,,,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WeekMa00,Marquis Weeks,RB,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BasaBr00,Brett Basanez,QB,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BeveEr00,Eric Beverly,TE,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GordLa00,Lamar Gordon,RB,,,,,,,,,,,,,,,,,,0.2,33.6,20.3,45.7,77.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HethCh00,Chris Hetherington,FB,,,,,,,,,,,,,,,,,,1.0,5.4,2.7,3.3,0.7,25.1,43.1,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JackMa01,Marlion Jackson,RB,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MortCh00,Chad Morton,RB,,,,,,,,,,,,,,,,,,0.2,6.0,,57.8,14.2,,47.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WillSh01,Shaud Williams,RB,,,,,,,,,,,,,,,,,,0.2,36.4,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WilsQu00,Quincy Wilson,RB,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MartIn00,Ingle Martin,QB,,,,,,,,,,,,,,,,,,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MoorDa00,Dave Moore,TE,,,,,,,,,,,,,,,,,,-0.6,1.0,3.2,23.7,34.1,70.0,61.3,69.1,59.5,55.2,55.2,17.1,7.7,12.7,1.5,,,,,,,,,,,,,,,,,,,,,,
RossDe00,Derrick Ross,RB,,,,,,,,,,,,,,,,,,-1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ShepEd00,Edell Shepherd,WR,,,,,,,,,,,,,,,,,,0.2,19.3,,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DaviDo01,Domanick Williams,RB,,,,,,,,,,,,,,,,,,,184.8,289.6,203.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SmitJi00,Jimmy Smith,WR,,,,,,,,,,,,,,,,,,,173.3,188.2,131.5,186.9,241.0,214.8,257.6,203.2,197.4,205.9,61.8,,,,,,,,,,,,,,,,,,,,,,,,,
MartCu00,Curtis Martin,RB,,,,,,,,,,,,,,,,,,,125.3,298.7,186.0,214.1,270.5,272.9,224.8,238.7,192.1,269.5,275.8,,,,,,,,,,,,,,,,,,,,,,,,,
BettJe00,Jerome Bettis,RB,,,,,,,,,,,,,,,,,,,96.8,184.1,132.2,127.8,145.3,196.3,175.4,151.5,229.0,226.3,97.3,169.3,218.3,,,,,,,,,,,,,,,,,,,,,,,
SmitAn00,Antowain Smith,RB,,,,,,,,,,,,,,,,,,,90.5,100.8,96.4,186.0,214.4,62.9,97.6,158.0,157.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
McMaMi00,Mike McMahon,QB,,,,,,,,,,,,,,,,,,,76.1,2.9,0.7,73.8,51.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WellJo00,Jonathan Wells,RB,,,,,,,,,,,,,,,,,,,85.4,73.3,4.1,78.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KinnEr00,Erron Kinney,TE,,,,,,,,,,,,,,,,,,,93.8,49.8,82.6,23.8,44.8,33.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FaulMa00,Marshall Faulk,RB,,,,,,,,,,,,,,,,,,,86.3,159.4,199.3,243.0,378.2,419.4,356.4,321.7,218.0,167.5,259.3,268.4,,,,,,,,,,,,,,,,,,,,,,,,
HiltZa00,Zachary Hilton,TE,,,,,,,,,,,,,,,,,,,63.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VineSc00,Scottie Vines,WR,,,,,,,,,,,,,,,,,,,62.4,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JackFr01,Frisman Jackson,WR,,,,,,,,,,,,,,,,,,,46.7,21.7,3.9,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MortJo00,Johnnie Morton,WR,,,,,,,,,,,,,,,,,,,39.3,127.3,132.4,72.6,176.5,129.8,182.9,150.4,185.0,136.4,130.3,17.4,,,,,,,,,,,,,,,,,,,,,,,,
MorgQu00,Quincy Morgan,WR,,,,,,,,,,,,,,,,,,,31.5,74.2,88.2,165.1,70.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PaytJa00,Jarrett Payton,RB,,,,,,,,,,,,,,,,,,,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RogeCh01,Charles Rogers,WR,,,,,,,,,,,,,,,,,,,32.7,,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HymeRa00,Randy Hymes,WR,,,,,,,,,,,,,,,,,,,30.7,57.3,,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
McCoLe00,LeRon McCoy,WR,,,,,,,,,,,,,,,,,,,34.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StalDu00,Duce Staley,RB,,,,,,,,,,,,,,,,,,,27.2,93.5,140.5,232.5,176.5,69.0,205.2,214.2,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
SheaAa00,Aaron Shea,TE,,,,,,,,,,,,,,,,,,,30.3,62.2,1.9,8.4,15.6,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EdwaEr00,Eric Edwards,TE,,,,,,,,,,,,,,,,,,,25.3,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EdwaMa00,Marc Edwards,FB,,,,,,,,,,,,,,,,,,,23.6,7.6,43.4,40.7,55.2,31.7,48.2,60.2,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
HornCh00,Chris Horn,WR,,,,,,,,,,,,,,,,,,,27.7,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WarrPe00,Peter Warrick,WR,,,,,,,,,,,,,,,,,,,24.0,19.6,183.1,123.3,105.1,139.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AdamCh00,Charlie Adams,WR,,,,,,,,,,,,,,,,,,,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CaliTy00,Tyrone Calico,WR,,,,,,,,,,,,,,,,,,,28.1,2.3,65.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RiveMa00,Marcellus Rivers,TE,,,,,,,,,,,,,,,,,,,28.8,12.1,24.0,11.5,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ChreWa00,Wayne Chrebet,WR,,,,,,,,,,,,,,,,,,,22.8,61.2,48.4,144.6,109.0,175.9,105.1,193.8,126.9,142.9,127.7,,,,,,,,,,,,,,,,,,,,,,,,,
DevoTo00,Todd Devoe,WR,,,,,,,,,,,,,,,,,,,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HannRy00,Ryan Hannam,TE,,,,,,,,,,,,,,,,,,,21.4,15.0,,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LeexCh00,Charles Lee,WR,,,,,,,,,,,,,,,,,,,20.7,26.2,73.1,,10.7,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MaddTo00,Tommy Maddox,QB,,,,,,,,,,,,,,,,,,,14.8,10.7,171.8,165.7,15.1,,,,,,-5.6,1.7,3.8,30.3,,,,,,,,,,,,,,,,,,,,,,
BoerMa00,Marc Boerigter,WR,,,,,,,,,,,,,,,,,,,17.9,,21.3,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FlemTr00,Troy Fleming,RB,,,,,,,,,,,,,,,,,,,17.9,41.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JohnKe01,Kevin Johnson,WR,,,,,,,,,,,,,,,,,,,21.8,58.8,110.4,133.1,205.7,94.3,179.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
McAdJa00,Jason McAddley,WR,,,,,,,,,,,,,,,,,,,16.0,2.8,7.3,54.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ArmsDe00,Derick Armstrong,WR,,,,,,,,,,,,,,,,,,,16.0,62.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CarsDw00,Dwayne Carswell,TE,,,,,,,,,,,,,,,,,,,13.3,36.8,14.3,35.4,72.9,92.0,44.1,7.1,21.6,16.0,5.2,,,,,,,,,,,,,,,,,,,,,,,,,
SmitJo00,Jonathan Smith,WR,,,,,,,,,,,,,,,,,,,14.2,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GreeWi01,William Green,RB,,,,,,,,,,,,,,,,,,,13.3,81.9,67.9,140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VanPBr00,Bradlee Van Pelt,QB,,,,,,,,,,,,,,,,,,,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JackTe00,Terry Jackson,FB,,,,,,,,,,,,,,,,,,,14.8,30.5,,,44.9,21.9,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RobeJa00,Jamal Robertson,RB,,,,,,,,,,,,,,,,,,,10.1,14.5,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
McCaDa00,Darnerien McCants,WR,,,,,,,,,,,,,,,,,,,11.2,9.6,89.5,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NavaJo00,John Navarre,QB,,,,,,,,,,,,,,,,,,,9.0,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WhitDe00,Dez White,WR,,,,,,,,,,,,,,,,,,,9.5,65.4,102.1,114.2,65.3,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BostDa00,David Boston,WR,,,,,,,,,,,,,,,,,,,10.0,,164.8,76.1,258.3,192.0,77.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BurnJo00,Joe Burns,RB,,,,,,,,,,,,,,,,,,,8.4,8.5,21.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CleeCa00,Cam Cleeland,TE,,,,,,,,,,,,,,,,,,,10.2,9.0,19.0,25.2,42.3,,53.5,131.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DukeWe00,Wesley Duke,TE,,,,,,,,,,,,,,,,,,,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FiedJa00,Jay Fiedler,QB,,,,,,,,,,,,,,,,,,,8.3,57.3,122.3,144.9,221.7,152.8,34.8,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JoneTe00,Terry Jones,TE,,,,,,,,,,,,,,,,,,,12.1,31.2,43.4,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BankTo00,Tony Banks,QB,,,,,,,,,,,,,,,,,,,6.7,0.6,44.4,,136.6,86.8,134.7,137.0,170.8,133.0,,,,,,,,,,,,,,,,,,,,,,,,,,
PerrBr01,Bruce Perry,RB,,,,,,,,,,,,,,,,,,,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThurAn00,Andrae Thurman,WR,,,,,,,,,,,,,,,,,,,10.7,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WillMo00,Moe Williams,RB,,,,,,,,,,,,,,,,,,,11.2,73.9,217.4,146.0,59.6,13.8,20.6,6.9,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
BlakJe00,Jeff Blake,QB,,,,,,,,,,,,,,,,,,,6.1,5.6,137.6,122.0,-0.1,139.3,186.0,45.9,136.4,252.7,265.8,142.6,,-1.6,,,,,,,,,,,,,,,,,,,,,,
ClouMi00,Mike Cloud,RB,,,,,,,,,,,,,,,,,,,5.9,27.8,43.1,31.3,11.4,17.0,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LewiCh00,Chad Lewis,TE,,,,,,,,,,,,,,,,,,,8.9,59.2,46.8,78.8,98.7,126.0,30.8,,39.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
PickCo00,Cody Pickett,QB,,,,,,,,,,,,,,,,,,,5.8,-1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PoolNa01,Nate Poole,WR,,,,,,,,,,,,,,,,,,,7.8,9.5,30.2,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BrowAn01,Antonio Brown,WR,,,,,,,,,,,,,,,,,,,4.7,,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DiamLo00,Lorenzo Diamond,TE,,,,,,,,,,,,,,,,,,,9.4,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JoneBr01,Brian Jones,TE,,,,,,,,,,,,,,,,,,,6.4,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MaucMa00,Matt Mauck,QB,,,,,,,,,,,,,,,,,,,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewhRe00,Reggie Newhouse,WR,,,,,,,,,,,,,,,,,,,6.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SmitPa00,Paul Smith,FB,,,,,,,,,,,,,,,,,,,7.5,,7.5,14.8,8.7,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AmeyFr00,Otis Amey,WR,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HallLa00,Lamont Hall,TE,,,,,,,,,,,,,,,,,,,6.6,6.9,,1.6,0.5,11.8,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JackJa00,James Jackson,RB,,,,,,,,,,,,,,,,,,,5.2,11.3,68.6,7.8,74.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MorgDo00,Donovan Morgan,WR,,,,,,,,,,,,,,,,,,,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MungJa00,James Mungro,RB,,,,,,,,,,,,,,,,,,,5.8,27.0,20.1,92.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MurpTe00,Terrence Murphy,WR,,,,,,,,,,,,,,,,,,,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PondWi00,Willie Ponder,WR,,,,,,,,,,,,,,,,,,,4.4,4.4,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JohnPa00,Patrick Johnson,WR,,,,,,,,,,,,,,,,,,,4.1,,28.5,34.3,12.2,35.7,84.3,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JohnTe00,Teyo Johnson,TE,,,,,,,,,,,,,,,,,,,4.4,29.6,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MurpMa00,Matt Murphy,TE,,,,,,,,,,,,,,,,,,,3.6,,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RidgDa00,Dante Ridgeway,WR,,,,,,,,,,,,,,,,,,,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RobiJe00,Jeff Robinson,TE,,,,,,,,,,,,,,,,,,,3.3,13.2,13.8,,22.3,7.7,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BushSt00,Steve Bush,TE,,,,,,,,,,,,,,,,,,,3.6,8.0,18.6,27.6,12.0,5.4,,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EdwaTr00,Troy Edwards,WR,,,,,,,,,,,,,,,,,,,2.5,80.5,83.3,36.8,50.6,28.9,129.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EuhuTi00,Tim Euhus,TE,,,,,,,,,,,,,,,,,,,3.2,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FarrJi00,Jimmy Farris,WR,,,,,,,,,,,,,,,,,,,2.3,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IronPa00,Paul Irons,TE,,,,,,,,,,,,,,,,,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JohnBr01,Bryan Johnson,FB,,,,,,,,,,,,,,,,,,,4.5,24.5,12.1,18.9,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PathJe00,Jerome Pathon,WR,,,,,,,,,,,,,,,,,,,2.3,79.1,101.8,97.8,56.2,107.9,23.3,81.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PierBr00,Brett Pierce,TE,,,,,,,,,,,,,,,,,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RicaAl00,Alan Ricard,FB,,,,,,,,,,,,,,,,,,,2.8,13.0,24.6,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StewKo00,Kordell Stewart,QB,,,,,,,,,,,,,,,,,,,2.4,-0.1,103.7,87.3,236.1,182.0,120.2,163.2,278.4,102.9,57.5,,,,,,,,,,,,,,,,,,,,,,,,,
WattDa00,Darius Watts,WR,,,,,,,,,,,,,,,,,,,3.2,63.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WhitJa00,Jamel White,RB,,,,,,,,,,,,,,,,,,,1.7,13.3,89.9,141.7,144.1,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WillRo01,Roland Williams,TE,,,,,,,,,,,,,,,,,,,3.6,,,34.8,64.3,35.7,71.1,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WillWa02,Walter Williams,RB,,,,,,,,,,,,,,,,,,,2.4,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZereAm00,Amos Zereoue,RB,,,,,,,,,,,,,,,,,,,2.4,106.4,106.3,151.3,74.0,1.4,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AndeDa00,Damien Anderson,RB,,,,,,,,,,,,,,,,,,,0.7,0.2,13.4,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BeasFr00,Fred Beasley,FB,,,,,,,,,,,,,,,,,,,2.2,10.9,36.3,39.7,29.2,89.5,91.8,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BerlEd00,Eddie Berlin,WR,,,,,,,,,,,,,,,,,,,1.9,43.8,7.5,1.9,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GuenGr00,Gregg Guenther,TE,,,,,,,,,,,,,,,,,,,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JohnRo04,Robert Johnson,TE,,,,,,,,,,,,,,,,,,,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KingKl00,Kliff Kingsbury,QB,,,,,,,,,,,,,,,,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KranMa00,Matt Kranchick,TE,,,,,,,,,,,,,,,,,,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SmalO.00,O.J. Small,WR,,,,,,,,,,,,,,,,,,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SmarRo00,Rod Smart,RB,,,,,,,,,,,,,,,,,,,0.6,1.4,9.5,0.2,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SmitTr01,Trent Smith,TE,,,,,,,,,,,,,,,,,,,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThomDo01,Dominique Thompson,WR,,,,,,,,,,,,,,,,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
